pmid	omim_id	label	reviewer_label	status	rrf_score
711499	OMIM:260370	no	no	success	0.9246
3228678	OMIM:610582	no	no	success	0.9476
8095870	OMIM:612319	no	no	success	0.9366
35078334	OMIM:613091	no	no	success	0.9298
10427391	OMIM:301835	no	no	success	0.9346
20666694	OMIM:614924	no	no	success	0.9472
8499916	OMIM:131850	no	no	success	0.9492
34115564	OMIM:610090	no	no	success	0.944
36872787	OMIM:619478	no	no	success	0.9114
16723243	OMIM:609135	no	no	success	0.921
15955416	OMIM:606324	no	no	success	0.9314
31426691	OMIM:614895	no	no	success	0.9112
2095555	OMIM:243500	no	no	success	0.9152
27547017	OMIM:602347	no	no	success	0.9444
28775983	OMIM:154800	no	no	success	0.9396
7315343	OMIM:278780	no	no	success	0.9462
3280086	OMIM:202110	no	no	success	0.946
37318708	OMIM:182230	no	no	success	0.9352
8670419	OMIM:613796	no	no	success	0.9422
2709030	OMIM:612304	no	no	success	0.9196
18383332	OMIM:244400	yes	no	success	0.936
39456185	OMIM:610542	no	no	success	0.939
4567198	OMIM:612653	no	no	success	0.9482
8989461	OMIM:242900	yes	no	success	0.9008
25835376	OMIM:604004	no	no	success	0.934
29462001	OMIM:259700	no	no	success	0.9466
30634097	OMIM:604387	no	no	success	0.935
6253909	OMIM:616214	no	no	success	0.9462
26756051	OMIM:121300	no	no	success	0.9354
10837091	OMIM:236250	no	no	success	0.9312
24959509	OMIM:219000	no	no	success	0.9252
6619602	OMIM:613706	yes	no	success	0.913
9556211	OMIM:616214	no	no	success	0.9318
34340560	OMIM:203290	no	no	success	0.942
355890	OMIM:223000	no	no	success	0.944
19627754	OMIM:617343	no	no	success	0.9438
24234354	OMIM:600795	no	no	success	0.949
19829687	OMIM:620314	no	no	success	0.9466
804697	OMIM:300636	no	no	success	0.9484
31904125	OMIM:607208	no	no	success	0.9306
26550699	OMIM:223000	no	no	success	0.9444
14743650	OMIM:613205	no	no	success	0.931
33805425	OMIM:614381	no	no	success	0.9476
24300509	OMIM:616849	no	no	success	0.9444
31737794	OMIM:614381	no	no	success	0.9404
36624280	OMIM:614487	no	no	success	0.926
17206766	OMIM:618469	no	no	success	0.9296
6464196	OMIM:618469	no	no	success	0.9486
17541012	OMIM:610187	no	no	success	0.9418
7828675	OMIM:300835	no	no	success	0.9494
28652363	OMIM:219100	yes	no	success	0.9442
1427773	OMIM:114000	no	no	success	0.9426
23874502	OMIM:300636	no	no	success	0.939
28506158	OMIM:618469	no	no	success	0.922
15205952	OMIM:604536	no	no	success	0.9246
593796	OMIM:603720	no	no	success	0.9468
19268652	OMIM:614487	no	no	success	0.9444
22429022	OMIM:618531	no	no	success	0.9444
2472619	OMIM:615327	yes	no	success	0.9476
25630614	OMIM:620126	no	no	success	0.9454
9987905	OMIM:613093	no	no	success	0.935
18188451	OMIM:616266	no	no	success	0.9498
37131660	OMIM:615744	no	no	success	0.919
33297455	OMIM:602579	no	no	success	0.946
19720981	OMIM:157600	yes	no	success	0.9394
17021180	OMIM:603720	no	no	success	0.9442
22826639	OMIM:223000	no	no	success	0.9456
26122191	OMIM:607208	no	no	success	0.9374
1916106	OMIM:223000	no	no	success	0.9476
599294	OMIM:612781	no	no	success	0.9324
16174764	OMIM:300835	no	no	success	0.933
11748605	OMIM:616067	no	no	success	0.9498
31679374	OMIM:300607	no	no	success	0.9438
31392190	OMIM:608022	no	no	success	0.9468
24084863	OMIM:617140	no	no	success	0.947
12150961	OMIM:266150	no	no	success	0.95
7851883	OMIM:616907	no	no	success	0.9426
37378468	OMIM:610187	no	no	success	0.945
21340994	OMIM:612781	no	no	success	0.9424
33348119	OMIM:614487	yes	no	success	0.947
11470770	OMIM:612781	no	no	success	0.9048
34645827	OMIM:615722	no	no	success	0.9308
33808090	OMIM:615744	no	no	success	0.9284
15716094	OMIM:612781	no	no	success	0.9248
15994470	OMIM:600795	no	no	success	0.9484
2630191	OMIM:114000	no	no	success	0.925
29758270	OMIM:615349	no	no	success	0.9494
37024829	OMIM:616185	no	no	success	0.9496
15241634	OMIM:612781	no	no	success	0.94
32863396	OMIM:602579	no	no	success	0.9472
10928570	OMIM:616266	no	no	success	0.943
12819470	OMIM:300636	no	no	success	0.9176
2174055	OMIM:612781	no	no	success	0.9284
23157850	OMIM:613762	no	no	success	0.9474
38410490	OMIM:619742	no	no	success	0.9442
18957982	OMIM:613211	no	no	success	0.9482
9759872	OMIM:608104	no	no	success	0.9488
2674388	OMIM:610187	yes	no	success	0.95
4271316	OMIM:613762	yes	no	success	0.936
6641290	OMIM:114000	no	no	success	0.9482
11854178	OMIM:612781	no	no	success	0.9212
10457848	OMIM:616849	yes	no	success	0.95
4136736	OMIM:618469	yes	no	success	0.9496
15607820	OMIM:608104	no	no	success	0.9476
28713444	OMIM:607078	no	no	success	0.9498
21163155	OMIM:604536	yes	no	success	0.9472
11306819	OMIM:613216	no	no	success	0.9442
23357979	OMIM:617046	no	no	success	0.9452
2478460	OMIM:608104	no	no	success	0.9466
24378600	OMIM:620126	no	no	success	0.9496
27401665	OMIM:143095	yes	no	success	0.9446
12804099	OMIM:612781	no	no	success	0.9426
35189042	OMIM:617021	no	no	success	0.9482
34357047	OMIM:617021	no	no	success	0.9458
1364503	OMIM:612781	no	no	success	0.9238
7049867	OMIM:114000	no	no	success	0.9042
22556427	OMIM:300835	no	no	success	0.9364
28722367	OMIM:300636	no	no	success	0.9368
17474898	OMIM:612781	no	no	success	0.9332
39018718	OMIM:610187	no	no	success	0.9404
19289403	OMIM:614487	no	no	success	0.9248
32646683	OMIM:615398	no	no	success	0.9482
22411242	OMIM:612438	no	no	success	0.9366
20760540	OMIM:613205	no	no	success	0.9416
11432463	OMIM:602579	no	no	success	0.9468
7762590	OMIM:143095	yes	no	success	0.9384
21272357	OMIM:612781	no	no	success	0.9346
3442153	OMIM:610187	no	no	success	0.948
37033179	OMIM:610187	no	no	success	0.9468
19955120	OMIM:611561	no	no	success	0.938
27126452	OMIM:620314	no	no	success	0.95
9820620	OMIM:612781	no	no	success	0.9098
562504	OMIM:166300	no	no	success	0.9394
15744329	OMIM:612781	no	no	success	0.9234
26813031	OMIM:300607	no	no	success	0.9498
16712511	OMIM:302950	no	no	success	0.9398
34215385	OMIM:615398	no	no	success	0.9468
18518980	OMIM:607078	no	no	success	0.9444
33535532	OMIM:612438	no	no	success	0.9432
13691344	OMIM:617343	yes	no	success	0.937
26283863	OMIM:615722	no	no	success	0.923
29396697	OMIM:166300	no	no	success	0.9418
11576941	OMIM:617343	no	no	success	0.9454
11554743	OMIM:266150	no	no	success	0.942
38816749	OMIM:617643	no	no	success	0.9482
17405987	OMIM:619293	no	no	success	0.9402
21225285	OMIM:166780	yes	yes	success	0.927
10569214	OMIM:141500	yes	yes	success	0.9064
36483860	OMIM:125851	yes	yes	success	0.9168
36889343	OMIM:231200	yes	yes	success	0.9222
16380889	OMIM:602082	yes	yes	success	0.9496
24711018	OMIM:616004	yes	yes	success	0.944
409284	OMIM:309900	yes	yes	success	0.9336
12107564	OMIM:601859	yes	yes	success	0.9394
3178532	OMIM:105210	yes	yes	success	0.9202
19495527	OMIM:300673	no	yes	success	0.904
35928374	OMIM:618857	yes	yes	success	0.9492
21714466	OMIM:603373	no	yes	success	0.949
8302543	OMIM:120970	yes	yes	success	0.9446
16643399	OMIM:601144	yes	yes	success	0.947
11295124	OMIM:261640	yes	yes	success	0.9408
14524005	OMIM:139393	no	yes	success	0.939
16241973	OMIM:606658	no	yes	success	0.9472
32900839	OMIM:208050	yes	yes	success	0.9374
28056338	OMIM:180000	no	yes	success	0.947
32032261	OMIM:600105	yes	yes	success	0.9288
15946311	OMIM:613112	yes	yes	success	0.9324
34453799	OMIM:262500	no	yes	success	0.9362
22925952	OMIM:160980	yes	yes	success	0.922
10357096	OMIM:176410	no	yes	success	0.9234
29972438	OMIM:146000	yes	yes	success	0.9462
17407069	OMIM:253300	no	yes	success	0.9158
23289840	OMIM:313500	yes	yes	success	0.9352
14430137	OMIM:246900	no	yes	success	0.9382
16403822	OMIM:270450	yes	yes	success	0.9308
33653783	OMIM:241850	yes	yes	success	0.9402
23814674	OMIM:605803	no	yes	success	0.943
38317323	OMIM:312700	no	yes	success	0.9382
10840998	OMIM:619836	no	yes	success	0.9156
27256466	OMIM:604772	yes	yes	success	0.934
25503463	OMIM:201710	yes	yes	success	0.915
15793838	OMIM:132900	no	yes	success	0.9384
28000043	OMIM:146300	no	yes	success	0.9152
30672142	OMIM:616439	yes	yes	success	0.913
10323412	OMIM:604250	no	yes	success	0.9336
9495298	OMIM:603830	yes	yes	success	0.949
18355305	OMIM:159900	yes	yes	success	0.941
35303588	OMIM:241500	yes	yes	success	0.9292
21468551	OMIM:120435	no	yes	success	0.935
9271665	OMIM:224050	yes	yes	success	0.9438
26898294	OMIM:236250	yes	yes	success	0.9462
32038658	OMIM:614700	no	yes	success	0.9316
24458726	OMIM:117550	yes	yes	success	0.9414
20538597	OMIM:620681	no	yes	success	0.9314
38500590	OMIM:253010	yes	yes	success	0.9312
26307083	OMIM:609285	yes	yes	success	0.9494
7357506	OMIM:158320	yes	yes	success	0.9284
7211949	OMIM:608836	yes	yes	success	0.9424
7850863	OMIM:256550	yes	yes	success	0.9424
2771511	OMIM:212140	yes	yes	success	0.9104
25128977	OMIM:615032	no	yes	success	0.921
32162014	OMIM:146300	no	yes	success	0.941
18941169	OMIM:300400	no	yes	success	0.95
27163816	OMIM:614706	yes	yes	success	0.9064
19699898	OMIM:613780	no	yes	success	0.9394
1639186	OMIM:154700	no	yes	success	0.941
32165602	OMIM:615981	yes	yes	success	0.9464
10756349	OMIM:241500	yes	yes	success	0.916
9136829	OMIM:120435	no	yes	success	0.9284
7675084	OMIM:278720	no	yes	success	0.9362
3118098	OMIM:154800	yes	yes	success	0.9448
16549801	OMIM:617576	no	yes	success	0.949
15633554	OMIM:212140	yes	yes	success	0.9054
6895257	OMIM:604131	yes	yes	success	0.9112
9389483	OMIM:253300	no	yes	success	0.9028
36207057	OMIM:613225	yes	yes	success	0.922
9441182	OMIM:613490	yes	yes	success	0.9158
8822933	OMIM:616100	yes	yes	success	0.9442
12235314	OMIM:613254	yes	yes	success	0.9282
8751975	OMIM:226730	no	yes	success	0.9404
12490062	OMIM:611721	yes	yes	success	0.929
38989351	OMIM:605027	no	yes	success	0.9198
19308350	OMIM:610582	no	yes	success	0.945
26615633	OMIM:601144	yes	yes	success	0.923
7887424	OMIM:604864	yes	yes	success	0.9002
31353122	OMIM:616211	yes	yes	success	0.9482
15211662	OMIM:312080	yes	yes	success	0.931
23503914	OMIM:612643	no	yes	success	0.9428
11354642	OMIM:302800	yes	yes	success	0.9216
16217673	OMIM:603218	no	yes	success	0.9496
14659987	OMIM:603218	no	yes	success	0.945
38867642	OMIM:614497	yes	yes	success	0.945
8320713	OMIM:249000	yes	yes	success	0.9248
23958653	OMIM:601072	yes	yes	success	0.9498
11443201	OMIM:262500	yes	yes	success	0.9252
7374873	OMIM:236200	yes	yes	success	0.904
20716240	OMIM:122700	no	yes	success	0.94
23573585	OMIM:300696	no	yes	success	0.9344
9806549	OMIM:604367	no	yes	success	0.927
28414398	OMIM:191100	no	yes	success	0.9154
6210883	OMIM:232600	yes	yes	success	0.9428
28005240	OMIM:611590	yes	yes	success	0.9284
12868473	OMIM:609734	yes	yes	success	0.9398
36561968	OMIM:612304	yes	yes	success	0.9176
28323777	OMIM:158320	no	yes	success	0.947
35949040	OMIM:616004	yes	yes	success	0.9416
4147554	OMIM:613470	yes	yes	success	0.932
7413223	OMIM:613706	yes	yes	success	0.9022
15390361	OMIM:117550	yes	yes	success	0.9176
12640384	OMIM:300673	no	yes	success	0.9322
12495959	OMIM:300673	no	yes	success	0.9388
36467480	OMIM:618280	yes	yes	success	0.9444
19405049	OMIM:613216	no	yes	success	0.943
8363844	OMIM:609270	yes	yes	success	0.9472
32583416	OMIM:616056	yes	yes	success	0.9474
3607877	OMIM:613205	no	yes	success	0.95
27468225	OMIM:617343	no	yes	success	0.943
13826582	OMIM:616849	yes	yes	success	0.9486
655919	OMIM:616562	no	yes	success	0.949
27485184	OMIM:610187	yes	yes	success	0.942
33394258	OMIM:614487	yes	yes	success	0.938
38085333	OMIM:619293	yes	yes	success	0.9482
39324476	OMIM:614487	yes	yes	success	0.9474
36360209	OMIM:223800	no	yes	success	0.947
36140227	OMIM:603720	no	yes	success	0.9498
22719002	OMIM:607208	no	yes	success	0.9378
22000312	OMIM:607208	no	yes	success	0.9108
2063586	OMIM:613205	yes	yes	success	0.909
26324540	OMIM:600795	yes	yes	success	0.9482
6933475	OMIM:612781	no	yes	success	0.9024
11589681	OMIM:617343	no	yes	success	0.936
27839905	OMIM:616710	no	yes	success	0.94
28214852	OMIM:616067	yes	yes	success	0.9472
34076875	OMIM:618280	yes	yes	success	0.9416
28814329	OMIM:610187	yes	yes	success	0.9408
8496317	OMIM:613762	yes	yes	success	0.9332
122048	OMIM:302950	yes	yes	success	0.9482
20443038	OMIM:618469	yes	yes	success	0.9448
19119459	OMIM:300835	yes	yes	success	0.9442
8669449	OMIM:269880	yes	yes	success	0.9484
32544858	OMIM:607208	yes	yes	success	0.935
22821890	OMIM:607078	yes	yes	success	0.9438
1271429	OMIM:607080	yes	yes	success	0.9492
1642262	OMIM:123570	yes	yes	success	0.9484
30905411	OMIM:617021	no	yes	success	0.947
6883708	OMIM:266150	yes	yes	success	0.9412
23287319	OMIM:615744	no	yes	success	0.9452
4376428	OMIM:609465	yes	yes	success	0.9498
36604382	OMIM:614487	yes	yes	success	0.9056
2566576	OMIM:612781	yes	yes	success	0.9234
15912883	OMIM:612438	yes	yes	success	0.9478
14609822	OMIM:613093	yes	yes	success	0.944
36890431	OMIM:618280	yes	yes	success	0.9468
9509445	OMIM:617343	no	yes	success	0.9446
30052522	OMIM:302950	yes	yes	success	0.9426
33451738	OMIM:615722	no	yes	success	0.9344
12846528	OMIM:232800	yes	yes	success	0.9474
30391351	OMIM:300636	yes	yes	success	0.9284
6945285	OMIM:302950	yes	yes	success	0.948
11834196	OMIM:614487	no	yes	success	0.9488
30252068	OMIM:607080	yes	yes	success	0.9304
21519034	OMIM:619260	no	yes	success	0.9438
30246406	OMIM:114000	yes	yes	success	0.9172
35430993	OMIM:620540	yes	yes	success	0.9404
27185167	OMIM:616710	no	yes	success	0.9448
35023579	OMIM:619293	yes	yes	success	0.943
2987809	OMIM:612781	yes	yes	success	0.9286
33058845	OMIM:615113	no	yes	success	0.9498
30872930	OMIM:607208	yes	yes	success	0.9392
17129446	OMIM:620343	yes	yes	success	0.9422
33232268	OMIM:620126	no	yes	success	0.9404
11795488	OMIM:613205	yes	yes	success	0.9014
25909872	OMIM:616710	no	yes	success	0.9464
3632462	OMIM:607080	no	yes	success	0.9434
12747884	OMIM:300835	yes	yes	success	0.9398
32478789	OMIM:618239	yes	yes	success	0.9484
16251273	OMIM:610187	no	yes	success	0.9446
29705999	OMIM:619793	yes	yes	success	0.9076
31606922	OMIM:300835	no	yes	success	0.9414
8629108	OMIM:612781	yes	yes	success	0.9356
37758910	OMIM:614487	yes	yes	success	0.9212
10409435	OMIM:616400	yes	yes	success	0.9436
31988001	OMIM:619293	no	yes	success	0.9476
14110030	OMIM:617343	yes	yes	success	0.9496
17972043	OMIM:616421	yes	yes	success	0.9474
10220262	OMIM:300835	no	yes	success	0.9386
37815756	OMIM:607208	yes	yes	success	0.9328
35795478	OMIM:610187	yes	yes	success	0.9464
36998475	OMIM:617343	yes	yes	success	0.9396
30192030	OMIM:616199	yes	yes	success	0.9498
19357256	OMIM:618654	yes	yes	success	0.947
1355067	OMIM:612781	yes	yes	success	0.9454
22699478	OMIM:620314	yes	yes	success	0.9468
21692995	OMIM:300835	yes	yes	success	0.9454
35219564	OMIM:620540	yes	yes	success	0.947
37979963	OMIM:114000	no	yes	success	0.9474
17171653	OMIM:614381	no	yes	success	0.9436
27625814	OMIM:616708	yes	yes	success	0.9476
20859711	OMIM:300835	yes	yes	success	0.9248
35220430	OMIM:604536	yes	yes	success	0.9428
34030451	OMIM:619293	yes	yes	success	0.938
33779865	OMIM:614487	yes	yes	success	0.909
39198981	OMIM:613205	no	yes	success	0.9076
16445790	OMIM:604536	yes	yes	success	0.9176
27510021	OMIM:300636	no	yes	success	0.9402
18541966	OMIM:616849	yes	yes	success	0.9368
36831804	OMIM:620538	no	yes	success	0.9386
37337091	OMIM:618469	yes	yes	success	0.9418
28649521	OMIM:266150	yes	yes	success	0.9472
34607911	OMIM:613882	yes	yes	success	0.945
38434380	OMIM:266150	yes	yes	success	0.9406
12558632	OMIM:619793	no	yes	success	0.923
7992116	OMIM:618469	yes	yes	success	0.9278
33466296	OMIM:609465	yes	yes	success	0.9456
23751147	OMIM:300636	no	yes	success	0.9414
29453127	OMIM:607208	yes	yes	success	0.9158
38145611	OMIM:614487	no	yes	success	0.9236
30338294	OMIM:613485	yes	yes	success	0.9454
26831562	OMIM:607080	yes	yes	success	0.9398
17054721	OMIM:615722	no	yes	success	0.9316
11095441	OMIM:617343	no	yes	success	0.9426
36458808	OMIM:614487	yes	yes	success	0.9496
15953640	OMIM:613093	yes	yes	success	0.9428
22490322	OMIM:616276	no	yes	success	0.9496
7786775	OMIM:300835	yes	yes	success	0.9192
12674656	OMIM:613205	yes	yes	success	0.9366
32818509	OMIM:619293	no	yes	success	0.9328
17288936	OMIM:223800	yes	yes	success	0.9448
10790403	OMIM:615113	no	yes	success	0.941
22028529	OMIM:607208	yes	yes	success	0.9002
22430156	OMIM:607208	yes	yes	success	0.933
2061743	OMIM:616067	yes	yes	success	0.948
18945287	OMIM:615113	no	yes	success	0.9488
15686466	OMIM:300835	yes	yes	success	0.9278
8862624	OMIM:616708	yes	yes	success	0.9442
27574174	OMIM:619271	nan	i dont know	no_jtak	0.999
3293386	OMIM:212140	no	i dont know	success	0.952
17889087	OMIM:312170	no	i dont know	success	0.953
7267593	OMIM:269500	no	i dont know	success	0.957
25689433	OMIM:601780	no	i dont know	success	0.957
20291418	OMIM:614742	no	i dont know	success	0.9512
11854078	OMIM:230650	nan	i dont know	no_jtak	0.9952
9837016	OMIM:224750	nan	i dont know	no_jtak	0.9608
10586271	OMIM:604804	no	i dont know	success	0.997
939824	OMIM:200700	no	i dont know	success	0.9574
12944362	OMIM:601550	nan	i dont know	no_jtak	0.9974
20028291	OMIM:615982	nan	i dont know	no_jtak	0.9956
30778531	OMIM:253300	no	i dont know	success	0.9522
26203521	OMIM:610832	no	i dont know	success	0.9524
12057332	OMIM:607371	nan	i dont know	no_jtak	0.9974
4409230	OMIM:146600	no	i dont know	success	0.9544
12547124	OMIM:601550	nan	i dont know	no_jtak	0.9866
36411198	OMIM:601780	yes	i dont know	success	0.956
30304741	OMIM:271900	no	i dont know	success	0.9528
29586569	OMIM:303800	nan	i dont know	no_jtak	0.9968
6298817	OMIM:616583	yes	i dont know	success	0.9528
21486999	OMIM:268150	nan	i dont know	no_jtak	0.993
27248391	OMIM:275200	nan	i dont know	no_jtak	0.991
11028423	OMIM:246900	no	i dont know	success	0.9528
15529446	OMIM:618666	no	i dont know	success	0.9508
15920515	OMIM:608836	no	i dont know	success	0.9562
13859503	OMIM:170100	no	i dont know	success	0.9574
4663897	OMIM:146300	yes	i dont know	success	0.9562
17308391	OMIM:611788	nan	i dont know	no_jtak	0.9964
28201766	OMIM:400044	nan	i dont know	no_jtak	0.989
13722918	OMIM:203500	no	i dont know	success	0.9552
12345787	OMIM:311070	nan	i dont know	no_jtak	0.9898
14043587	OMIM:259100	no	i dont know	success	0.955
25993971	OMIM:253290	no	i dont know	success	0.9532
28439095	OMIM:607115	no	i dont know	success	0.9946
12846682	OMIM:614049	nan	i dont know	no_jtak	0.9914
12629754	OMIM:612076	no	i dont know	success	0.9558
827571	OMIM:202110	nan	i dont know	no_jtak	0.9988
16123905	OMIM:616324	no	i dont know	success	0.9524
31176390	OMIM:109730	no	i dont know	success	0.9556
19614100	OMIM:121300	nan	i dont know	no_jtak	0.983
6445683	OMIM:185020	no	i dont know	success	0.9534
5306352	OMIM:217700	no	i dont know	success	0.9558
3400738	OMIM:181400	no	i dont know	success	0.9888
15613928	OMIM:115150	nan	i dont know	no_jtak	0.9972
33954613	OMIM:138900	nan	i dont know	no_jtak	0.9928
20618631	OMIM:166710	nan	i dont know	no_jtak	0.9972
16165850	OMIM:166260	nan	i dont know	no_jtak	0.9852
38785224	OMIM:312170	yes	i dont know	success	0.9516
12763819	OMIM:603457	no	i dont know	success	0.957
22602146	OMIM:612240	nan	i dont know	no_jtak	0.981
262155	OMIM:257220	yes	i dont know	success	0.9552
22538617	OMIM:618093	nan	i dont know	no_jtak	0.9954
19453599	OMIM:612562	nan	i dont know	no_jtak	0.996
26659290	OMIM:618131	nan	i dont know	no_jtak	0.9976
15258055	OMIM:300271	nan	i dont know	no_jtak	0.9876
19692313	OMIM:311070	nan	i dont know	no_jtak	0.9736
8418642	OMIM:190440	no	i dont know	success	0.9526
4854289	OMIM:613225	no	i dont know	success	0.9512
15808737	OMIM:313500	nan	i dont know	no_jtak	0.997
30526863	OMIM:210370	no	i dont know	success	0.9538
8584708	OMIM:311250	no	i dont know	success	0.9528
7720536	OMIM:205400	no	i dont know	success	0.9552
5972580	OMIM:615214	yes	i dont know	success	0.9576
2018419	OMIM:257220	yes	i dont know	success	0.9542
20749815	OMIM:614497	no	i dont know	success	0.9542
906496	OMIM:253010	yes	i dont know	success	0.9532
39324304	OMIM:613881	no	i dont know	success	0.9536
5564929	OMIM:613677	no	i dont know	success	0.9576
1861558	OMIM:613254	no	i dont know	success	0.9532
1516128	OMIM:607625	no	i dont know	success	0.9526
26006805	OMIM:146600	nan	i dont know	no_jtak	0.9678
35221206	OMIM:619112	no	i dont know	success	0.9906
7011173	OMIM:261630	no	i dont know	success	0.9554
13160702	OMIM:224100	no	i dont know	success	0.953
14014645	OMIM:613470	no	i dont know	success	0.9518
14543664	OMIM:613225	nan	i dont know	no_jtak	0.9698
13733678	OMIM:601550	no	i dont know	success	0.9522
12260976	OMIM:608908	nan	i dont know	no_jtak	0.9976
24584420	OMIM:203300	nan	i dont know	no_jtak	0.9962
22337021	OMIM:138900	nan	i dont know	no_jtak	0.9952
6248448	OMIM:614038	no	i dont know	success	0.9556
16468086	OMIM:601977	nan	i dont know	no_jtak	0.9982
12264521	OMIM:612245	nan	i dont know	no_jtak	0.9968
7806286	OMIM:617542	no	i dont know	success	0.9554
14403572	OMIM:271900	no	i dont know	success	0.9544
5548212	OMIM:165800	no	i dont know	success	0.9548
18604279	OMIM:614435	no	i dont know	success	0.957
8801636	OMIM:614706	no	i dont know	success	0.9532
7752536	OMIM:613480	no	i dont know	success	0.9532
23884314	OMIM:612952	no	i dont know	success	0.9574
387356	OMIM:103050	no	i dont know	success	0.9546
16067762	OMIM:616946	nan	i dont know	no_jtak	0.9806
17301804	OMIM:611561	nan	i dont know	no_jtak	0.9858
15175967	OMIM:609270	nan	i dont know	no_jtak	0.999
20710311	OMIM:179450	nan	i dont know	no_jtak	0.9974
14611326	OMIM:604369	nan	i dont know	no_jtak	0.9956
17989727	OMIM:619793	no	i dont know	success	0.9526
8268955	OMIM:615833	no	i dont know	success	0.986
2539720	OMIM:615960	yes	i dont know	success	0.9526
14591668	OMIM:260470	nan	i dont know	no_jtak	0.9964
18787629	OMIM:614075	yes	i dont know	success	0.956
21363810	OMIM:235550	nan	i dont know	no_jtak	0.9984
26439582	OMIM:615554	nan	i dont know	no_jtak	0.9938
12320496	OMIM:615980	nan	i dont know	no_jtak	0.9826
4218782	OMIM:143095	no	i dont know	success	0.9548
27939114	OMIM:280000	no	i dont know	success	0.9552
16217361	OMIM:309120	no	i dont know	success	0.9572
4352043	OMIM:265900	no	i dont know	success	0.9898
20002955	OMIM:617660	nan	i dont know	no_jtak	0.989
18685324	OMIM:616471	nan	i dont know	no_jtak	0.9868
1271201	OMIM:614480	yes	i dont know	success	0.9578
4213775	OMIM:143095	no	i dont know	success	0.9534
12862894	OMIM:613638	nan	i dont know	no_jtak	0.9982
17057113	OMIM:613385	nan	i dont know	no_jtak	0.9914
4681156	OMIM:606713	no	i dont know	success	0.9524
31225215	OMIM:257550	nan	i dont know	no_jtak	0.9978
14532518	OMIM:620343	nan	i dont know	no_jtak	0.9952
15764609	OMIM:236000	nan	i dont know	no_jtak	0.9996
26324016	OMIM:618160	nan	i dont know	no_jtak	0.9824
33746691	OMIM:613026	no	i dont know	success	0.9954
4999269	OMIM:143095	yes	i dont know	success	0.9506
4820435	OMIM:613824	no	i dont know	success	0.9526
22786298	OMIM:615122	nan	i dont know	no_jtak	0.9858
14679032	OMIM:608703	no	i dont know	success	0.9574
27944075	OMIM:602579	nan	i dont know	no_jtak	0.9678
14030847	OMIM:613074	nan	i dont know	no_jtak	0.9978
9552256	OMIM:601676	nan	i dont know	no_jtak	0.9998
15375431	OMIM:600151	nan	i dont know	no_jtak	0.9854
14578091	OMIM:108010	nan	i dont know	no_jtak	0.9872
12933221	OMIM:613825	nan	i dont know	no_jtak	0.9844
19909425	OMIM:609452	nan	i dont know	no_jtak	0.9984
12128740	OMIM:619812	nan	i dont know	no_jtak	0.999
28736720	OMIM:616733	no	i dont know	success	0.9932
11946257	OMIM:121210	no	i dont know	success	0.9988
35477222	OMIM:616688	yes	i dont know	success	0.955
1154529	OMIM:223000	no	i dont know	success	0.9514
9318492	OMIM:611718	nan	i dont know	no_jtak	0.9968
15536344	OMIM:610443	nan	i dont know	no_jtak	0.989
11945894	OMIM:121210	no	i dont know	success	0.9984
12361459	OMIM:617184	no	i dont know	success	0.9554
21182998	OMIM:615709	nan	i dont know	no_jtak	0.9894
19355516	OMIM:614817	nan	i dont know	no_jtak	0.9936
12318967	OMIM:617184	nan	i dont know	no_jtak	0.981
11945252	OMIM:121210	no	i dont know	success	0.9978
25872205	OMIM:235550	nan	i dont know	no_jtak	0.9872
27537044	OMIM:615006	nan	i dont know	no_jtak	0.9964
4351334	OMIM:606257	nan	i dont know	no_jtak	0.9926
22646777	OMIM:125400	nan	i dont know	no_jtak	0.9952
12246005	OMIM:176090	nan	i dont know	no_jtak	0.998
18993607	OMIM:620545	nan	i dont know	no_jtak	0.9968
19951130	OMIM:616604	nan	i dont know	no_jtak	0.9968
8037201	OMIM:619048	no	i dont know	success	0.9958
33012927	OMIM:612293	no	i dont know	success	0.9932
20968728	OMIM:615612	nan	i dont know	no_jtak	0.999
9104261	OMIM:606257	nan	i dont know	no_jtak	0.997
19935949	OMIM:620854	nan	i dont know	no_jtak	0.9928
25962386	OMIM:618090	yes	i dont know	success	0.9936
12491440	OMIM:620609	nan	i dont know	no_jtak	0.9922
21856348	OMIM:614676	nan	i dont know	no_jtak	0.998
12283371	OMIM:619473	nan	i dont know	no_jtak	0.9966
19623186	OMIM:610419	nan	i dont know	no_jtak	0.9892
33012928	OMIM:612293	no	i dont know	success	0.9928
27328198	OMIM:615995	nan	i dont know	no_jtak	0.9876
12957349	OMIM:146000	no	no	success	0.9956
34269013	OMIM:613319	no	no	success	0.9998
3473094	OMIM:610474	no	no	success	0.9996
17614463	OMIM:193500	no	no	success	0.9978
1536188	OMIM:204690	yes	no	success	0.9978
15046085	OMIM:609310	no	no	success	0.988
24123340	OMIM:145750	no	no	success	0.9982
28605281	OMIM:165500	no	no	success	0.9998
21588469	OMIM:613587	no	no	success	0.9986
25213351	OMIM:620300	no	no	success	0.9986
3529040	OMIM:162500	no	no	success	0.998
15375652	OMIM:607624	no	no	success	0.9994
7678195	OMIM:121800	no	no	success	0.9992
29687359	OMIM:156530	no	no	success	0.9998
25859753	OMIM:193520	no	no	success	0.9934
8226799	OMIM:236200	no	no	success	0.998
34426941	OMIM:116920	no	no	success	0.9994
25348648	OMIM:161000	no	no	success	0.9972
