query_id	entrez_gene_id	gene_symbol_norm
loo_33376055_0	4703	NEB
loo_33377179_2	3868	KRT16
loo_33381903_0	161725	OTUD7A
loo_33382518_2	374654	KIF7
loo_3338256_0	3931	LCAT
loo_3338256_2	3931	LCAT
loo_33384439_4	6338	SCNN1B
loo_33389129_3	5830	PEX5
loo_33393734_0	7532	YWHAG
loo_33414724_0	6331	SCN5A
loo_33419968_2	4487	MSX1
loo_33425808_0	773	CACNA1A
loo_33425808_6	773	CACNA1A
loo_33432707_2	8893	EIF2B5
loo_33432707_6	8893	EIF2B5
loo_33440462_8	948	CD36
loo_33441926_1	5727	PTCH1
loo_33441926_4	5727	PTCH1
loo_33443663_4	4763	NF1
loo_33447932_0	2819	GPD1
loo_33452237_4	132884	EVC2
loo_33458645_0	1593	CYP27A1
loo_33459170_10	8929	PHOX2B
loo_33466780_1	5376	PMP22
loo_33471381_4	667	DST
loo_33476069_0	488	ATP2A2
loo_33478272_1	3039	HBA1
loo_33500567_2	4625	MYH7
loo_33500567_7	4625	MYH7
loo_33500567_9	4625	MYH7
loo_33501615_0	6774	STAT3
loo_33501615_5	6774	STAT3
loo_33502018_5	4000	LMNA
loo_33508233_3	317761	C14ORF39
loo_33511595_0	3208	HPCA
loo_33513752_0	778	CACNA1F
loo_33517888_2	7248	TSC1
loo_33517888_6	7248	TSC1
loo_33523931_2	55593	OTUD5
loo_33529688_6	51816	ADA2
loo_33532242_0	5631	PRPS1
loo_3353369_1	213	ALB
loo_33534079_1	5238	PGM3
loo_33538231_1	2312	FLG
loo_33538369_0	1121	CHM
loo_33542268_2	2202	EFEMP1
loo_33547725_8	23299	BICD2
loo_33559987_0	9939	RBM8A
loo_33564152_1	10273	STUB1
loo_33589341_2	2110	ETFDH
loo_33594047_0	6567	SLC16A2
loo_33594928_0	146167	SLC38A8
loo_33594928_2	146167	SLC38A8
loo_33594928_10	5080	PAX6
loo_33595841_0	64601	VPS16
loo_33597727_0	10382	TUBB4A
loo_33597727_8	8560	DEGS1
loo_33598926_2	2193	FARSA
loo_33600043_2	54805	CNNM2
loo_33602012_5	57679	ALS2
loo_33602012_6	11160	ERLIN2
loo_33602924_0	5442	POLRMT
loo_33604894_1	889	KRIT1
loo_33604894_4	11235	PDCD10
loo_33610740_5	55503	TRPV6
loo_33611093_4	2623	GATA1
loo_33617649_1	6598	SMARCB1
loo_33624935_3	6611	SMS
loo_33631418_0	54538	ROBO4
loo_33632302_2	1315	COPB1
loo_33637876_7	7157	TP53
loo_33637876_11	7157	TP53
loo_33649541_1	7846	TUBA1A
loo_33653342_0	29123	ANKRD11
loo_33662367_5	1729	DIAPH1
loo_33665635_2	5430	POLR2A
loo_33665635_5	5430	POLR2A
loo_33665635_6	5430	POLR2A
loo_33665635_11	5430	POLR2A
loo_33669292_3	9429	ABCG2
loo_33670832_1	57096	RPGRIP1
loo_33677721_3	23261	CAMTA1
loo_33682138_1	5897	RAG2
loo_33694191_0	6006	RHCE
loo_33707412_0	1441	CSF3R
loo_33707412_1	1441	CSF3R
loo_33709208_2	1736	DKC1
loo_33710595_3	2911	GRM1
loo_33710595_7	80781	COL18A1
loo_33710595_10	83696	TRAPPC9
loo_33711248_1	23154	NCDN
loo_33712684_4	1120	CHKB
loo_33712994_0	50846	DHH
loo_33713555_0	54101	RIPK4
loo_33715149_2	2157	F8
loo_33731878_1	116150	NUS1
loo_33731878_2	116150	NUS1
loo_33733381_0	974	CD79B
loo_33741323_2	80184	CEP290
loo_33741360_0	8526	DGKE
loo_33742171_5	10269	ZMPSTE24
loo_33742319_7	5449	POU1F1
loo_33742552_7	268	AMH
loo_33744911_2	26353	HSPB8
loo_33746038_0	1355	COX15
loo_33746040_3	9321	TRIP11
loo_33751098_7	116228	COX20
loo_33759087_1	2624	GATA2
loo_33762787_3	6329	SCN4A
loo_33768526_0	114548	NLRP3
loo_33778944_2	7080	NKX2.1
loo_33780729_0	7490	WT1
loo_33791682_6	219854	TMEM218
loo_33792470_0	3043	HBB
loo_33792916_0	6635	SNRPE
loo_33803191_4	4000	LMNA
loo_33806359_0	3815	KIT
loo_33810051_0	63035	BCORL1
loo_33813175_0	1859	DYRK1A
loo_33816656_0	9757	KMT2B
loo_33825174_0	1890	TYMP
loo_33831674_6	2328	FMO3
loo_33831955_0	3073	HEXA
loo_33833316_2	346007	EYS
loo_33833316_12	346007	EYS
loo_33834622_0	2658	GDF2
loo_33837909_0	23126	POGZ
loo_33839547_0	21	ABCA3
loo_33845882_2	55210	ATAD3A
loo_33847019_2	1258	CNGB1
loo_33847019_3	1258	CNGB1
loo_33851778_0	6792	CDKL5
loo_33852861_4	3630	INS
loo_33855675_2	10320	IKZF1
loo_33856728_9	139411	PTCHD1
loo_33864376_0	6045	RNF2
loo_33865372_1	2626	GATA4
loo_33866394_0	6910	TBX5
loo_33866394_6	6910	TBX5
loo_33866394_8	6910	TBX5
loo_33867526_3	201294	UNC13D
loo_33876461_0	4763	NF1
loo_33889941_2	57863	CADM3
loo_33890232_1	1717	DHCR7
loo_33898683_0	5781	PTPN11
loo_33913598_1	9968	MED12
loo_33916386_1	2317	FLNB
loo_33919081_1	5587	PRKD1
loo_33919796_0	2978	GUCA1A
loo_33924653_0	1834	DSPP
loo_33924653_10	9080	CLDN9
loo_33926407_0	10290	SPEG
loo_33936634_1	5336	PLCG2
loo_33939064_2	5310	PKD1
loo_33939306_0	387733	IFITM5
loo_33942433_3	8942	KYNU
loo_33942433_5	8942	KYNU
loo_33960657_0	57674	RNF213
loo_33963760_1	5530	PPP3CA
loo_33963760_2	5530	PPP3CA
loo_33980986_2	5934	RBL2
loo_33987686_2	8291	DYSF
loo_33988295_1	2200	FBN1
loo_34006296_2	5095	PCCA
loo_34008076_0	1770	DNAH9
loo_34013494_0	7204	TRIO
loo_34014569_2	5009	OTC
loo_34015165_3	6567	SLC16A2
loo_34020708_0	22907	DHX30
loo_34020708_1	22907	DHX30
loo_34022834_1	4322	MMP13
loo_34024682_2	2159	F10
loo_34038195_1	1457	CSNK2A1
loo_34054129_0	5361	PLXNA1
loo_34054129_1	5361	PLXNA1
loo_34059112_2	2703	GJA8
loo_34070858_4	10273	STUB1
loo_34070858_6	10273	STUB1
loo_34075687_1	8260	NAA10
loo_34075687_3	8260	NAA10
loo_34080085_6	81704	DOCK8
loo_34080793_1	6794	STK11
loo_34080793_5	6794	STK11
loo_34082468_0	57526	PCDH19
loo_34082468_1	57526	PCDH19
loo_34085356_4	267010	RNU12
loo_34087052_1	894	CCND2
loo_34090711_5	10347	ABCA7
loo_34098228_0	2263	FGFR2
loo_34100337_1	3043	HBB
loo_34110109_3	79991	STN1
loo_34110594_0	10501	SEMA6B
loo_34111303_2	58497	PRUNE1
loo_34113005_4	3791	KDR
loo_34113005_5	3791	KDR
loo_34113007_1	10220	GDF11
loo_34113008_5	10565	ARFGEF1
loo_34113008_6	10565	ARFGEF1
loo_34114358_1	959	CD40LG
loo_34114687_0	4254	KITLG
loo_34120153_0	5318	PKP2
loo_34145917_0	1294	COL7A1
loo_34155405_1	22806	IKZF3
loo_34155693_2	4929	NR4A2
loo_34159400_1	2263	FGFR2
loo_34159400_7	10054	UBA2
loo_34160123_0	56603	CYP26B1
loo_34161859_1	55739	NAXD
loo_34161859_7	55739	NAXD
loo_34163010_1	55367	PIDD1
loo_34169511_0	55209	SETD5
loo_34174135_1	5080	PAX6
loo_34184824_8	5781	PTPN11
loo_34188062_10	56623	INPP5E
loo_34188062_11	56623	INPP5E
loo_34202629_0	10300	KATNB1
loo_34202968_5	6262	RYR2
loo_34202968_10	6262	RYR2
loo_34203883_1	23093	TTLL5
loo_34207159_3	2639	GCDH
loo_34207366_5	462	SERPINC1
loo_34211111_0	2009	EML1
loo_34212438_0	27031	NPHP3
loo_34212438_3	27031	NPHP3
loo_34215961_0	4893	NRAS
loo_34217267_1	353	APRT
loo_34217267_7	140803	TRPM6
loo_34217267_8	5076	PAX2
loo_34218423_3	10501	SEMA6B
loo_3421913_0	1278	COL1A2
loo_34232471_0	80705	TSGA10
loo_34233200_1	4763	NF1
loo_34234302_1	2475	MTOR
loo_34246199_0	4948	OCA2
loo_34246199_2	4948	OCA2
loo_34257391_5	4221	MEN1
loo_34258143_2	284439	SLC25A42
loo_34274155_2	4137	MAPT
loo_34274155_4	4137	MAPT
loo_34301197_7	81704	DOCK8
loo_34301197_9	81704	DOCK8
loo_34302356_0	80169	CTC1
loo_34302356_2	215	ABCD1
loo_34302356_12	22934	RPIA
loo_34318586_2	4047	LSS
loo_34346503_3	4763	NF1
loo_34356047_5	2671	GFER
loo_34356047_10	9131	AIFM1
loo_34356047_11	92609	TIMM50
loo_34357686_0	79813	EHMT1
loo_34357686_1	79813	EHMT1
loo_34369642_3	8085	KMT2D
loo_34370298_5	8924	HERC2
loo_34374940_0	79731	NARS2
loo_34387894_6	2624	GATA2
loo_34405102_0	440193	CCDC88C
loo_34408272_0	341640	FREM2
loo_34413497_0	55717	WDR11
loo_34484741_1	1277	COL1A1
loo_34602955_1	472	ATM
loo_34602960_0	55904	KMT2E
loo_3475710_0	100	ADA
loo_34820056_0	3043	HBB
loo_3517880_1	1471	CST3
loo_3623976_0	3043	HBB
loo_3674096_1	5313	PKLR
loo_3754244_0	3043	HBB
loo_3754247_0	3039	HBA1
loo_3831191_0	1727	CYB5R3
loo_4048935_1	1756	DMD
loo_4112057_2	718	C3
loo_4366481_0	6448	SGSH
loo_4435794_0	2539	G6PD
loo_4631280_1	2517	FUCA1
loo_6142938_1	410	ARSA
loo_6157096_0	1991	ELANE
loo_6252122_1	3039	HBA1
loo_6252122_2	3039	HBA1
loo_6302201_0	2936	GSR
loo_6487335_1	7276	TTR
loo_6692925_0	3043	HBB
loo_7068434_1	3039	HBA1
loo_7161111_1	3043	HBB
loo_7199274_1	7498	XO
loo_7375809_5	462	SERPINC1
loo_7482776_2	5080	PAX6
loo_7509683_4	1080	CFTR
loo_7509683_5	1080	CFTR
loo_7509838_1	3858	KRT10
loo_7512993_1	1080	CFTR
loo_7517546_0	359	AQP2
loo_7521540_0	358	AQP1
loo_7524913_1	1080	CFTR
loo_7526926_0	3861	KRT14
loo_7529919_2	3861	KRT14
loo_7538143_2	3643	INSR
loo_7550225_3	5213	PFKM
loo_7550225_7	5213	PFKM
loo_7551823_0	5837	PYGM
loo_7581392_4	5456	POU3F4
loo_7594817_0	7157	TP53
loo_7598484_4	5621	PRNP
loo_7599631_8	1287	COL4A5
loo_7599634_2	1756	DMD
loo_7599639_0	443	ASPA
loo_7599642_0	2717	GLA
loo_7608269_0	6716	SRD5A2
loo_7627186_2	175	AGA
loo_7627186_5	175	AGA
loo_7627186_9	175	AGA
loo_7627190_2	2035	EPB41
loo_7632412_1	2153	F5
loo_7633414_0	2990	GUSB
loo_7633429_0	695	BTK
loo_7655468_1	6647	SOD1
loo_7657032_6	3643	INSR
loo_7659777_1	54658	UGT1A1
loo_7664239_0	7157	TP53
loo_7666407_0	2261	FGFR3
loo_7668818_0	6442	SGCA
loo_7673398_0	7253	TSHR
loo_7679906_0	5354	PLP1
loo_7679906_2	5354	PLP1
loo_7682883_0	3861	KRT14
loo_7685481_4	353	APRT
loo_7728156_3	3423	IDS
loo_7741714_0	1280	COL2A1
loo_7747792_0	1756	DMD
loo_7749412_2	410	ARSA
loo_7757088_0	5160	PDHA1
loo_7760325_6	2200	FBN1
loo_7818251_0	2643	GCH1
loo_7833255_0	7450	VWF
loo_7833931_3	324	APC
loo_7841604_0	2266	FGG
loo_7841604_10	5340	PLG
loo_7848441_1	4625	MYH7
loo_7849700_5	5979	RET
loo_7849719_1	1280	COL2A1
loo_7852083_5	3043	HBB
loo_7865230_5	7157	TP53
loo_7865230_10	7157	TP53
loo_7866402_1	3145	HMBS
loo_7874109_1	5979	RET
loo_7881414_7	5979	RET
loo_7881421_0	1815	DRD4
loo_7881426_0	175	AGA
loo_7881426_1	175	AGA
loo_7881431_0	3897	L1CAM
loo_7903297_0	1565	CYP2D6
loo_7907793_0	959	CD40LG
loo_7933752_3	1586	CYP17A1
loo_7937865_1	1956	EGFR
loo_7954831_3	2245	FGD1
loo_7981674_3	5077	PAX3
loo_7981687_5	367	AR
loo_7981687_9	367	AR
loo_7981695_1	6736	SRY
loo_7981695_5	6736	SRY
loo_7981701_2	6010	RHO
loo_7987331_1	6010	RHO
loo_7987331_2	6010	RHO
loo_7987331_3	6010	RHO
loo_8004112_0	2200	FBN1
loo_8012353_4	4771	NF2
loo_8012365_0	5376	PMP22
loo_8054858_1	7068	THRB
loo_8054858_2	7068	THRB
loo_8081367_0	3145	PBGD
loo_8097261_0	5053	PAH
loo_8107723_0	212	ALAS2
loo_8155649_4	7068	THRB
loo_8155649_5	7068	THRB
loo_8162027_0	5077	PAX3
loo_8162029_0	1287	COL4A5
loo_8162029_1	1287	COL4A5
loo_8162033_0	367	AR
loo_8164043_1	7157	TP53
loo_8164043_2	7157	TP53
loo_8164043_4	7157	TP53
loo_8175972_0	3643	INSR
loo_8211186_1	4128	MAOA
loo_8215973_6	6311	ATXN2
loo_8242079_3	4763	NF1
loo_8242081_0	2235	FECH
loo_8254102_5	2235	FECH
loo_8263143_0	7253	TSHR
loo_8281164_0	7490	WT1
loo_8281164_1	7490	WT1
loo_8290408_1	5498	PPOX
loo_8297359_3	825	CAPN3
loo_8301933_0	1287	COL4A5
loo_8330878_2	710	SERPING1
loo_8339541_1	1277	COL1A1
loo_8339544_0	1278	COL1A2
loo_8353500_0	6010	RHO
loo_8364545_0	4763	NF1
loo_8364548_0	2235	FECH
loo_8364586_3	5009	OTC
loo_8370680_2	551	AVP
loo_8401540_1	6609	SMPD1
loo_8411066_3	4763	NF1
loo_8411066_6	6662	SOX9
loo_8465862_0	3643	INSR
loo_8468596_1	5837	PYGM
loo_8468596_6	5837	PYGM
loo_8473390_5	3730	KAL1
loo_8493574_5	7428	VHL
loo_8504307_1	4952	OCRL
loo_8510391_0	1287	COL4A5
loo_8518287_2	5860	QDPR
loo_8518287_3	5860	QDPR
loo_8518287_5	5860	QDPR
loo_8518800_0	1287	COL4A5
loo_8518801_2	2158	F9
loo_8535448_0	4693	NDP
loo_8541859_1	3736	KCNA1
loo_8547122_0	6521	SLC4A1
loo_8547122_4	6521	SLC4A1
loo_8548059_2	213	ALB
loo_857852_7	2993	GYPA
loo_8606887_1	3643	INSR
loo_8607374_2	959	CD40LG
loo_8616098_1	5627	PROS1
loo_8618018_0	1294	COL7A1
loo_8618018_1	1294	COL7A1
loo_8639447_5	2157	F8
loo_8664565_3	4534	MTM1
loo_8676603_1	3897	L1CAM
loo_8680403_0	3425	IDUA
loo_8723696_0	4359	MPZ
loo_8723696_2	4359	MPZ
loo_8730289_0	1756	DMD
loo_8733061_0	2741	GLRA1
loo_8733061_3	2741	GLRA1
loo_8733061_5	2741	GLRA1
loo_8733061_6	2741	GLRA1
loo_8810255_1	5896	RAG1
loo_8811317_1	3043	HBB
loo_8817351_3	1493	CTLA4
loo_8817351_5	1493	CTLA4
loo_8825929_1	3145	HMBS
loo_8827021_3	675	BRCA2
loo_8827021_5	675	BRCA2
loo_8829647_3	7428	VHL
loo_8843465_0	4023	LPL
loo_8845838_1	37	VLCAD
loo_8857958_3	7450	VWF
loo_8884070_3	875	CBS
loo_8885142_0	2153	F5
loo_8891722_0	3039	HBA1
loo_8891722_3	3043	HBB
loo_8894692_4	2200	FBN1
loo_8894698_1	6662	SOX9
loo_8956059_0	1121	CHM
loo_8956059_1	1121	CHM
loo_8961626_1	3561	IL2RG
loo_8978340_1	7048	TGFBR2
loo_8980283_2	540	ATP7B
loo_8988229_1	1760	DMPK
loo_9005557_2	3239	HOXD13
loo_9007316_0	5009	OTC
loo_9007316_4	5009	OTC
loo_9031109_0	2120	ETV6
loo_9036918_1	1281	COL3A1
loo_9038345_0	1308	COL17A1
loo_9054649_0	7450	VWF
loo_9054649_2	7450	VWF
loo_9075071_6	7253	TSHR
loo_9075812_0	6833	ABCC8
loo_9096354_0	6949	TCOF1
loo_9096354_1	6949	TCOF1
loo_9120469_4	2643	GCH1
loo_9120469_5	2643	GCH1
loo_9120469_6	2643	GCH1
loo_9128767_7	3914	LAMB3
loo_9133564_0	6927	HNF1A
loo_9138149_8	5080	PAX6
loo_9138149_11	5080	PAX6
loo_9150729_0	959	CD40LG
loo_9151312_0	1201	CLN3
loo_9153525_0	3073	HEXA
loo_9177780_3	1387	CREBBP
loo_9178745_0	5745	PTH1R
loo_9196401_2	1121	CHM
loo_9199561_9	5310	PKD1
loo_9204959_3	224	ALDH3A2
loo_9204965_0	3857	KRT9
loo_9215670_1	2006	ELN
loo_9229108_2	2018	EMX2
loo_9232624_4	5077	PAX3
loo_9237564_0	847	CAT
loo_9247276_0	5354	PLP1
loo_9253518_4	1071	CETP
loo_9259268_3	1184	CLCN5
loo_9266030_0	3852	KRT5
loo_9266349_1	1806	DPYD
loo_9272171_0	2581	GALC
loo_9279760_0	3897	L1CAM
loo_9280283_1	695	BTK
loo_9288090_1	472	ATM
loo_9299395_0	3643	INSR
loo_9302268_0	4157	MC1R
loo_9321754_0	7170	TPM3
loo_9329229_0	773	CACNA1A
loo_9329229_1	773	CACNA1A
loo_9329229_5	773	CACNA1A
loo_9341885_1	5860	QDPR
loo_9345099_2	367	AR
loo_9345111_0	5310	PKD1
loo_9347932_1	5663	PSEN1
loo_9360639_1	1476	CSTB
loo_9362443_1	672	BRCA1
loo_9362562_1	5313	PKLR
loo_9362562_2	5313	PKLR
loo_9376897_1	3481	IGF2
loo_9378699_0	5277	PIGA
loo_9385378_11	2588	GALNS
loo_9396865_0	3077	HFE
loo_9402976_5	5311	PKD2
loo_9425227_0	1244	CMOAT
loo_9425255_0	1756	DMD
loo_9427144_0	5009	OTC
loo_9429141_4	1080	CFTR
loo_9452048_3	1080	CFTR
loo_9452059_0	6662	SOX9
loo_9452062_4	5053	PAH
loo_9452085_0	2200	FBN1
loo_9452088_1	5080	PAX6
loo_9452091_2	4359	MPZ
loo_9452105_0	249	ALPL
loo_9452115_0	2158	F9
loo_9462467_0	6647	SOD1
loo_9462467_4	6647	SOD1
loo_9463322_6	4763	NF1
loo_9463337_0	3155	HMGCL
loo_9463337_1	3155	HMGCL
loo_9463337_3	3155	HMGCL
loo_9463337_11	3155	HMGCL
loo_9475582_0	4625	MYH7
loo_9475582_4	4625	MYH7
loo_9475582_6	4625	MYH7
loo_9488755_0	7252	TSHB
loo_9529340_5	190	DAX1
loo_9529346_0	2548	GAA
loo_9529353_0	1513	CTSK
loo_9536088_0	2328	FMO3
loo_9536088_5	2328	FMO3
loo_9539292_2	2645	GCK
loo_9545390_2	5582	PRKCG
loo_9565498_0	7080	NKX2-1
loo_9585436_0	7306	TYRP1
loo_9588182_0	23007	PLCH1
loo_9590153_0	2158	F9
loo_9618178_2	6247	XLRS1
loo_9630231_3	5896	RAG1
loo_9634479_3	735	C9
loo_9634522_2	675	BRCA2
loo_9664575_4	324	APC
loo_9668111_6	1294	COL7A1
loo_9668236_1	1145	CHRNE
loo_9678538_0	6338	SCNN1B
loo_9678703_2	2332	FMR1
loo_9678703_7	2332	FMR1
loo_9678703_9	2332	FMR1
loo_9681828_0	7157	TP53
loo_9681828_7	7157	TP53
loo_9682219_5	4952	OCRL1
loo_9682222_6	2264	FGFR4
loo_9685366_2	10559	SLC35A1
loo_9685366_3	10559	SLC35A1
loo_9685366_4	10559	SLC35A1
loo_9691142_4	4763	NF1
loo_9698822_3	367	AR
loo_9717172_1	2067	ERCC1
loo_9717172_2	2067	ERCC1
loo_9717172_9	2067	ERCC1
loo_9718340_3	4281	MID1
loo_9718340_4	4281	MID1
loo_9719371_2	2710	GK
loo_9727745_2	3949	LDLR
loo_9736768_8	1896	EDA
loo_9740256_0	2235	FECH
loo_9747031_0	1371	CPOX
loo_9758598_2	672	BRCA1
loo_9760199_1	5092	PCBD
loo_9760200_6	6794	STK11
loo_9760211_0	2705	GJB1
loo_9769174_2	7476	WNT7A
loo_9774978_2	1080	CFTR
loo_9778454_11	5498	PPOX
loo_9781015_1	5053	PAH
loo_9792856_5	7291	TWIST
loo_9792856_7	7291	TWIST
loo_9799081_2	6833	ABCC8
loo_9799083_0	3784	KVLQT1
loo_9806546_1	8625	RFXANK
loo_9814482_3	1584	CYP11B1
loo_9816530_0	2706	GJB2
loo_9817924_1	2324	FLT4
loo_9832035_4	3897	L1CAM
loo_9843659_1	4647	MYO7A
loo_9856480_0	55806	HR
loo_9856491_2	3074	HEXB
loo_9856849_0	3918	LAMC2
loo_9859934_2	3043	HBB
loo_9869286_0	2261	FGFR3
loo_9873040_2	2006	ELN
loo_9886310_9	1736	DKC1
loo_9924605_1	7248	TSC1
loo_9935177_0	4221	MEN1
loo_10037570_2	136371	GLC1F
loo_10037570_8	136371	GLC1F
loo_10071202_5	6469	SHH
loo_10071202_13	6469	SHH
loo_10071202_20	6469	SHH
loo_10071202_21	6469	SHH
loo_10072161_0	1277	COL1A1
loo_10077219_0	5925	RB1
loo_10080150_1	4436	MSH2
loo_10089011_0	7337	UBE3A
loo_10089011_1	7337	UBE3A
loo_10089011_5	7337	UBE3A
loo_10093067_3	2705	GJB1
loo_10093967_0	2147	F2
loo_10102047_3	7252	TSHB
loo_10190281_5	5340	PLG
loo_10190324_2	2006	ELN
loo_10191123_1	54982	CLN6
loo_10203101_2	3043	HBB
loo_10203101_4	3043	HBB
loo_10203101_9	3043	HBB
loo_10203101_10	3043	HBB
loo_10204114_6	2645	GCK
loo_10227563_5	3172	HNF4A
loo_10227563_6	3172	HNF4A
loo_10227685_6	215	ABCD1
loo_10319888_1	5354	PLP1
loo_10319888_2	5354	PLP1
loo_10323407_4	3119	HLA-DQB1
loo_10334478_3	1910	EDNRB
loo_10348463_1	6622	SNCA
loo_10348463_8	6622	SNCA
loo_10361991_0	2261	FGFR3
loo_10369862_1	6606	SMN1
loo_10399101_0	5476	CTSA
loo_10399872_1	6311	ATXN2
loo_10406988_0	1593	CYP27
loo_10407857_7	1756	DMD
loo_10411151_1	3257	HPS1
loo_10426149_1	215	ALD
loo_10429004_1	5053	PAH
loo_10429004_2	5053	PAH
loo_10453744_3	6247	XLRS1
loo_10503881_0	4221	MEN1
loo_10511610_2	3784	KVLQT1
loo_10512685_9	3689	ITGB2
loo_10512685_10	3689	ITGB2
loo_10525667_4	8660	IRS2
loo_10543407_0	6473	SHOX
loo_10544257_0	1548	CYP2A6
loo_10559665_2	1585	CYP11B2
loo_10560999_0	2018	EMX2
loo_10577909_8	5310	PKD1
loo_10577909_9	5310	PKD1
loo_10581143_1	2702	GJA5
loo_10583131_2	3861	KRT14
loo_10583210_2	7454	WASP
loo_10583210_5	7454	WASP
loo_10583423_5	7490	WT1
loo_10583423_6	7490	WT1
loo_10585456_0	183	AGT
loo_10590402_2	6261	RYR1
loo_10602364_1	6314	ATXN7
loo_10609755_8	2157	F8
loo_10615118_1	2188	FANCF
loo_10631132_0	2332	FMR1
loo_10631132_5	2332	FMR1
loo_10631132_7	2332	FMR1
loo_10636420_2	7078	TIMP3
loo_10636680_2	5080	PAX6
loo_10640142_0	4297	MLL
loo_10657581_4	3949	LDLR
loo_10657581_7	338	APOB
loo_10691415_3	1311	COMP
loo_10700186_9	3651	IPF1
loo_10713887_2	4292	MLH1
loo_10725765_0	3039	HBA1
loo_10725765_8	3040	HBA2
loo_10732754_6	324	APC
loo_10732754_10	324	APC
loo_10732815_2	8139	GAN1
loo_10734316_6	5728	PTEN1
loo_10738540_0	6622	SNCA
loo_10749976_2	6473	SHOX
loo_10777364_5	1080	CFTR
loo_10777371_0	1080	CFTR
loo_10777371_3	1080	CFTR
loo_10777371_7	1287	COL4A5
loo_10777691_9	4292	MLH1
loo_10782016_5	2539	G6PD
loo_10782205_1	1130	LYST
loo_10787123_0	2581	GALC
loo_10788539_2	1297	COL9A1
loo_10798368_0	1080	CFTR
loo_10803463_1	399	RHOH
loo_10803463_4	399	RHOH
loo_10803850_2	3075	CFH
loo_10814709_2	43	ACHE
loo_10814710_0	2588	GALNS
loo_10819545_0	1281	COL3A1
loo_10828739_0	4693	ND
loo_10838521_1	6007	RHD
loo_10845574_1	3043	HBB
loo_10845574_2	3043	HBB
loo_10854116_0	4010	LMX1B
loo_10861284_1	5309	PITX3
loo_10864200_15	7157	TP53
loo_10890433_0	948	CD36
loo_10895039_1	8820	HESX1
loo_10896295_1	4598	MVK
loo_10905897_0	4948	OCA2
loo_10909857_2	1756	DMD
loo_10914990_11	4221	MEN1
loo_10927070_0	3973	LHCGR
loo_10933583_3	5265	SERPINA1
loo_10945667_1	6010	RHO
loo_10946904_0	326	AIRE
loo_10956569_2	5663	PSEN1
loo_10958651_3	6315	ATXN8OS
loo_10958651_6	6315	ATXN8OS
loo_10959496_1	6736	SRY
loo_10962020_1	1145	CHRNE
loo_10965792_7	4137	MAPT
loo_10965792_11	4137	MAPT
loo_10978371_0	7504	NA
loo_10982186_0	2524	FUT2
loo_10984545_1	9992	KCNE2
loo_10991693_1	2138	EYA1
loo_10991694_3	1300	COL10A1
loo_10991694_4	5925	RB1
loo_11001932_1	8287	USP9Y
loo_11004722_2	1589	CYP21
loo_11013131_1	6331	SCN5A
loo_11038461_2	959	CD40L
loo_1104190_3	7454	WAS
loo_1104190_5	7454	WAS
loo_11053623_0	5624	PROC
loo_11054133_7	540	ATP7B
loo_11062481_1	675	BRCA2
loo_11104904_3	2073	XPG
loo_11111075_5	4598	MVK
loo_11152660_1	8443	DAPAT
loo_11152660_2	8443	DAPAT
loo_11156867_2	2157	F8
loo_11159935_5	4914	NTRK1
loo_11162142_5	1536	CYBB
loo_11165012_0	3295	HSD17B4
loo_11165012_3	3295	HSD17B4
loo_11167850_3	2937	GSS
loo_11170081_0	6736	SRY
loo_11170092_4	2200	FBN1
loo_11180012_4	1075	CTSC
loo_11183185_7	2153	F5
loo_11183188_9	672	BRCA1
loo_11185744_0	675	BRCA2
loo_11185744_2	675	BRCA2
loo_11202476_1	6439	SFTPB
loo_11208710_0	4436	MSH2
loo_11208710_12	4292	MLH1
loo_11228641_0	7249	TSC2
loo_11228641_3	7249	TSC2
loo_11228641_6	4247	MGAT2
loo_11231990_4	2100	ESR2
loo_11245985_0	6326	SCN2A
loo_11295799_0	3064	HTT
loo_11295799_4	2643	GCH1
loo_11297612_3	1583	CYP11A1
loo_11299515_2	2798	GNRHR
loo_11301351_1	3265	HRAS
loo_11308275_5	2261	FGFR3
loo_11308275_6	2261	FGFR3
loo_11313758_4	4210	MEFV
loo_11343967_1	2022	ENG
loo_11344183_0	7421	VDR
loo_11344183_1	7421	VDR
loo_11384574_3	24	ABCA4
loo_11384574_4	24	ABCA4
loo_11384574_5	24	ABCA4
loo_11385318_0	4613	MYCN
loo_11389134_13	488	ATP2A2
loo_11397840_0	2692	GHRHR
loo_11407994_0	7051	TGM1
loo_11409433_0	6834	SURF1
loo_11422417_0	2159	F10
loo_11453972_3	4204	MECP2
loo_11479740_0	847	CAT
loo_11484209_0	7503	XIST
loo_11498583_0	65125	WNK1
loo_11499668_1	2539	G6PD
loo_11499668_2	2539	G6PD
loo_1150293_3	5925	RB1
loo_1150293_6	5925	RB1
loo_11503012_4	1559	CYP2C9
loo_11505391_9	472	ATM
loo_11509862_1	6473	SHOX
loo_11524731_8	326	AIRE
loo_11525890_0	7169	TPM2
loo_11562934_0	3251	HPRT1
loo_11565556_4	5551	PRF1
loo_11565556_6	5551	PRF1
loo_11565556_14	3077	HFE
loo_11571557_0	445	ASS1
loo_11574669_3	6606	SMN1
loo_11675386_0	5959	RDH5
loo_11684347_0	5663	PSEN1
loo_11688393_0	7428	VHL
loo_11688393_3	7428	VHL
loo_11688393_9	7428	VHL
loo_11688393_14	7428	VHL
loo_11690625_2	1137	CHRNA4
